Log file open, 01/18/23 03:58:52
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display:                                                  FHitProxyVS (compiled    2 times, average 0.64 sec, max 0.64 sec, min 0.63 sec)
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    4 times, average 0.62 sec, max 0.68 sec, min 0.55 sec)
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display:             TShadowDepthVSVertexShadowDepth_VirtualShadowMap (compiled    4 times, average 0.55 sec, max 0.60 sec, min 0.48 sec)
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display:                                                 FLumenCardVS (compiled    2 times, average 0.51 sec, max 0.52 sec, min 0.51 sec)
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 19.83% of total time (compiled    4 times, average 0.64 sec, max 0.73 sec, min 0.54 sec)
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 19.13% of total time (compiled    4 times, average 0.62 sec, max 0.68 sec, min 0.55 sec)
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display:             TShadowDepthVSVertexShadowDepth_VirtualShadowMap - 17.23% of total time (compiled    4 times, average 0.55 sec, max 0.60 sec, min 0.48 sec)
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display:              TShadowDepthPSPixelShadowDepth_VirtualShadowMap - 11.35% of total time (compiled    4 times, average 0.37 sec, max 0.40 sec, min 0.34 sec)
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display:                                                  FHitProxyVS - 9.90% of total time (compiled    2 times, average 0.64 sec, max 0.64 sec, min 0.63 sec)
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display: ================================================
[2023.01.18-09.24.59:876][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_03/TEX_A_03_M.TEX_A_03_M (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 169.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.24.59:883][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_03/TEX_A_03_S.TEX_A_03_S (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 169.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.24.59:883][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_03/TEX_A_03_R.TEX_A_03_R (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 169.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.24.59:884][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_03/TEX_A_03_D_1.TEX_A_03_D_1 (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 169.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.24.59:890][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_01/TEX_A_01_M.TEX_A_01_M (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 169.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.24.59:894][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_01/TEX_A_01_D_1.TEX_A_01_D_1 (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 169.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.24.59:913][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/H_A_01/TEX_H_A_01_M.TEX_H_A_01_M (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.24.59:925][443]LogSkeletalMesh: Display: Waiting for skinned assets to be ready 0/1 (MESH_PC_02) ...
[2023.01.18-09.24.59:934][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_03/TEX_A_03_N.TEX_A_03_N (TFO_BC5, 1024x1024 x1x1x1) (Required Memory Estimate: 303.562488 MB), EncodeSpeed: Fast
[2023.01.18-09.24.59:935][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_01/TEX_A_01_N.TEX_A_01_N (TFO_BC5, 1024x1024 x1x1x1) (Required Memory Estimate: 303.562488 MB), EncodeSpeed: Fast
[2023.01.18-09.24.59:938][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/P_00/TEX_P_00_S.TEX_P_00_S (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.24.59:942][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/P_00/TEX_P_00_M.TEX_P_00_M (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.24.59:958][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/H_A_01/TEX_H_A_01_R.TEX_H_A_01_R (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.24.59:960][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/H_A_01/TEX_H_A_01_S.TEX_H_A_01_S (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.24.59:976][443]LogSkeletalMesh: Building Skeletal Mesh MESH_PC_02...
[2023.01.18-09.24.59:980][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/P_00/TEX_P_00_R.TEX_P_00_R (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.00:002][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/P_00/TEX_P_00_D_A.TEX_P_00_D_A (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.00:003][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/H_A_01/TEX_H_A_01_SC.TEX_H_A_01_SC (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.00:013][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/P_00/TEX_P_00_SC.TEX_P_00_SC (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.00:017][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/H_A_01/TEX_H_A_01_D.TEX_H_A_01_D (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.00:022][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/P_00/TEX_P_00_N.TEX_P_00_N (TFO_BC5, 2048x2048 x1x1x1) (Required Memory Estimate: 471.562488 MB), EncodeSpeed: Fast
[2023.01.18-09.25.00:047][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/H_A_01/TEX_H_A_01_N.TEX_H_A_01_N (TFO_BC5, 2048x2048 x1x1x1) (Required Memory Estimate: 471.562488 MB), EncodeSpeed: Fast
[2023.01.18-09.25.00:057][443]LogSkeletalMesh: Built Skeletal Mesh [0.08s] /Game/SCK_Casual01/Models/Premade_Characters/MESH_PC_02.MESH_PC_02
[2023.01.18-09.25.00:059][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_01/TEX_A_01_S.TEX_A_01_S (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 169.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.00:062][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_01/TEX_A_01_R.TEX_A_01_R (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 169.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.00:118][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_01/TEX_A_01_D_4.TEX_A_01_D_4 (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 169.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.00:196][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/L_01/TEX_L_01_M.TEX_L_01_M (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.00:260][443]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/L_01/TEX_L_01_R.TEX_L_01_R (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.00:297][444]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/L_01/TEX_L_01_D_1.TEX_L_01_D_1 (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.00:352][444]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/L_01/TEX_L_01_N.TEX_L_01_N (TFO_BC5, 2048x2048 x1x1x1) (Required Memory Estimate: 471.562488 MB), EncodeSpeed: Fast
[2023.01.18-09.25.00:774][464]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/L_01/TEX_L_01_S.TEX_L_01_S (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.00:816][465]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/T_01/TEX_T_01_D_5.TEX_T_01_D_5 (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.00:874][467]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/L_01/TEX_L_01_D_2.TEX_L_01_D_2 (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.06:971][914]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_02/TEX_A_02_M.TEX_A_02_M (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 169.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.06:974][914]LogSkeletalMesh: Building Skeletal Mesh MESH_PC_03...
[2023.01.18-09.25.06:974][914]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_04/TEX_A_04_M.TEX_A_04_M (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 169.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.06:977][914]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_04/TEX_A_04_D_1.TEX_A_04_D_1 (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 169.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.06:977][914]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_02/TEX_A_02_S.TEX_A_02_S (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 169.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.06:977][914]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_02/TEX_A_02_R.TEX_A_02_R (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 169.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.06:978][914]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_04/TEX_A_04_R.TEX_A_04_R (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 169.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.06:979][914]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_02/TEX_A_02_D_1.TEX_A_02_D_1 (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 169.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.06:980][914]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_04/TEX_A_04_S.TEX_A_04_S (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 169.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.06:994][914]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_04/TEX_A_04_D_3.TEX_A_04_D_3 (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 169.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.06:999][914]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_01/TEX_A_01_D_5.TEX_A_01_D_5 (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 169.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.07:001][914]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_04/TEX_A_04_N.TEX_A_04_N (TFO_BC5, 1024x1024 x1x1x1) (Required Memory Estimate: 303.562488 MB), EncodeSpeed: Fast
[2023.01.18-09.25.07:013][914]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_02/TEX_A_02_D_3.TEX_A_02_D_3 (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 169.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.07:016][914]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/A_02/TEX_A_02_N.TEX_A_02_N (TFO_BC5, 1024x1024 x1x1x1) (Required Memory Estimate: 303.562488 MB), EncodeSpeed: Fast
[2023.01.18-09.25.07:017][914]LogSkeletalMesh: Display: Waiting for skinned assets to be ready 0/1 (MESH_PC_03) ...
[2023.01.18-09.25.07:043][914]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/T_03/TEX_T_03_M.TEX_T_03_M (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.07:060][914]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/T_03/TEX_T_03_R.TEX_T_03_R (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.07:066][914]LogSkeletalMesh: Built Skeletal Mesh [0.09s] /Game/SCK_Casual01/Models/Premade_Characters/MESH_PC_03.MESH_PC_03
[2023.01.18-09.25.07:067][914]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/T_03/TEX_T_03_SC.TEX_T_03_SC (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.07:071][914]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/T_03/TEX_T_03_S.TEX_T_03_S (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.07:134][914]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/T_03/TEX_T_03_D_1.TEX_T_03_D_1 (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.07:135][914]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/L_01/TEX_L_01_D_4.TEX_L_01_D_4 (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.25.07:176][914]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/T_03/TEX_T_03_N.TEX_T_03_N (TFO_BC5, 2048x2048 x1x1x1) (Required Memory Estimate: 471.562488 MB), EncodeSpeed: Fast
[2023.01.18-09.25.07:304][914]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/T_03/TEX_T_03_D_2.TEX_T_03_D_2 (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.26.33:640][437]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.18-09.26.33:695][437]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BP_ThirdPersonCharacter" FILE="E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Content/BP_ThirdPersonCharacter.uasset" SILENT=true
[2023.01.18-09.26.33:699][437]LogSavePackage: Moving output files for package: /Game/BP_ThirdPersonCharacter
[2023.01.18-09.26.33:699][437]LogSavePackage: Moving 'E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Saved/BP_ThirdPersonCharacter6DADD6694D76410BF2AFAF8FA29F125A.tmp' to 'E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Content/BP_ThirdPersonCharacter.uasset'
[2023.01.18-09.26.33:705][437]LogFileHelpers: InternalPromptForCheckoutAndSave took 65 ms (total: 362 ms)
[2023.01.18-09.26.33:714][437]AssetCheck: New page: Asset Save: BP_ThirdPersonCharacter
[2023.01.18-09.26.33:714][437]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BP_ThirdPersonCharacter.BP_ThirdPersonCharacter
[2023.01.18-09.26.35:121][566]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.18-09.26.35:126][566]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.18-09.26.35:127][566]PIE: New page: PIE session: Main (Jan 17, 2023, 11:26:35 PM)
[2023.01.18-09.26.35:156][566]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2023.01.18-09.26.35:178][566]LogPlayLevel: PIE: StaticDuplicateObject took: (0.022852s)
[2023.01.18-09.26.35:178][566]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.022893s)
[2023.01.18-09.26.35:178][566]LogChaos: FPhysicsSolverBase::AsyncDt:0.016667
[2023.01.18-09.26.35:178][566]LogAIModule: Creating AISystem for world Main
[2023.01.18-09.26.35:179][566]LogPlayLevel: PIE: World Init took: (0.000608s)
[2023.01.18-09.26.35:215][566]LogUObjectHash: Compacting FUObjectHashTables data took   1.92ms
[2023.01.18-09.26.35:221][566]LogAudio: Display: Creating Audio Device:                 Id: 4, Scope: Unique, Realtime: True
[2023.01.18-09.26.35:221][566]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.18-09.26.35:221][566]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.18-09.26.35:221][566]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.18-09.26.35:221][566]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.18-09.26.35:221][566]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.18-09.26.35:221][566]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.18-09.26.35:221][566]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.18-09.26.35:221][566]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.18-09.26.35:221][566]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.18-09.26.35:221][566]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.18-09.26.35:221][566]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.18-09.26.35:223][566]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.18-09.26.35:243][566]LogAudioMixer: Display: Using Audio Hardware Device AW2521HF (NVIDIA High Definition Audio)
[2023.01.18-09.26.35:243][566]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.18-09.26.35:243][566]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.18-09.26.35:243][566]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.18-09.26.35:245][566]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=4
[2023.01.18-09.26.35:245][566]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=4
[2023.01.18-09.26.35:246][566]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=4
[2023.01.18-09.26.35:246][566]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=4
[2023.01.18-09.26.35:246][566]LogInit: FAudioDevice initialized.
[2023.01.18-09.26.35:246][566]LogAudio: Display: Audio Device (ID: 4) registered with world 'Main'.
[2023.01.18-09.26.35:249][566]LogLoad: Game class is 'BP_LearningKitGameMode_C'
[2023.01.18-09.26.35:259][566]LogWorld: Bringing World /Game/UEDPIE_0_Main.Main up for play (max tick rate 0) at 2023.01.18-04.26.35
[2023.01.18-09.26.36:663][566]LogWorld: Bringing up level for play took: 1.414349
[2023.01.18-09.26.36:664][566]LogOnline: OSS: Created online subsystem instance for: :Context_15
[2023.01.18-09.26.36:666][566]PIE: Server logged in
[2023.01.18-09.26.36:666][566]PIE: Play in editor total start time 1.541 seconds.
[2023.01.18-09.26.42:825][285]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.18-09.26.42:825][285]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Main
